protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,95.16.159.179,37556,10.10.185.227,80,54,No
TCP,95.16.159.179,37556,10.10.185.227,80,54,No
TCP,119.175.49.245,45089,10.10.110.240,80,1078,Yes
TCP,119.175.49.245,45089,10.10.110.240,80,1078,Yes
TCP,13.17.124.172,64963,10.10.147.83,80,54,No
TCP,13.17.124.172,64963,10.10.147.83,80,54,No
TCP,170.29.231.2,49916,10.10.161.170,80,1078,Yes
TCP,170.29.231.2,49916,10.10.161.170,80,1078,Yes
TCP,120.88.155.201,14689,10.10.71.254,80,54,No
TCP,120.88.155.201,14689,10.10.71.254,80,54,No
TCP,146.216.13.216,16528,10.10.212.209,80,54,No
TCP,146.216.13.216,16528,10.10.212.209,80,54,No
TCP,161.241.26.112,33705,10.10.171.238,80,54,No
TCP,161.241.26.112,33705,10.10.171.238,80,54,No
TCP,253.232.193.125,62920,10.10.205.59,80,1078,Yes
TCP,253.232.193.125,62920,10.10.205.59,80,1078,Yes
TCP,201.206.198.99,21359,10.10.117.248,80,54,No
TCP,201.206.198.99,21359,10.10.117.248,80,54,No
TCP,25.203.89.65,61754,10.10.66.67,80,54,No
TCP,25.203.89.65,61754,10.10.66.67,80,54,No
TCP,3.137.50.112,42241,10.10.210.156,80,1078,Yes
TCP,3.137.50.112,42241,10.10.210.156,80,1078,Yes
TCP,212.11.182.69,2582,10.10.115.107,80,1078,Yes
TCP,212.11.182.69,2582,10.10.115.107,80,1078,Yes
TCP,80.23.83.1,15498,10.10.190.39,80,54,No
TCP,80.23.83.1,15498,10.10.190.39,80,54,No
TCP,154.156.122.22,4967,10.10.208.113,80,54,No
TCP,154.156.122.22,4967,10.10.208.113,80,54,No
TCP,120.40.170.166,65004,10.10.164.115,80,54,No
TCP,120.40.170.166,65004,10.10.164.115,80,54,No
TCP,39.152.195.31,35630,10.10.94.210,80,54,No
TCP,39.152.195.31,35630,10.10.94.210,80,54,No
TCP,152.240.128.241,1943,10.10.217.108,80,54,No
TCP,152.240.128.241,1943,10.10.217.108,80,54,No
TCP,156.88.157.16,25838,10.10.173.77,80,54,No
TCP,156.88.157.16,25838,10.10.173.77,80,54,No
TCP,115.201.77.150,26797,10.10.183.20,80,1078,Yes
TCP,115.201.77.150,26797,10.10.183.20,80,1078,Yes
TCP,13.121.37.19,31569,10.10.125.198,80,54,No
TCP,13.121.37.19,31569,10.10.125.198,80,54,No
TCP,143.218.187.125,10076,10.10.59.200,80,1078,Yes
TCP,143.218.187.125,10076,10.10.59.200,80,1078,Yes
TCP,141.180.10.193,55482,10.10.99.150,80,1078,Yes
TCP,141.180.10.193,55482,10.10.99.150,80,1078,Yes
TCP,144.193.217.186,16753,10.10.54.87,80,1078,Yes
TCP,144.193.217.186,16753,10.10.54.87,80,1078,Yes
TCP,46.199.63.21,7768,10.10.108.12,80,1078,Yes
TCP,46.199.63.21,7768,10.10.108.12,80,1078,Yes
TCP,63.38.217.145,31748,10.10.243.74,80,54,No
TCP,63.38.217.145,31748,10.10.243.74,80,54,No
TCP,237.178.210.8,44800,10.10.58.251,80,1078,Yes
TCP,237.178.210.8,44800,10.10.58.251,80,1078,Yes
TCP,24.243.98.46,19109,10.10.200.68,80,1078,Yes
TCP,24.243.98.46,19109,10.10.200.68,80,1078,Yes
TCP,235.165.55.16,17435,10.10.220.8,80,54,No
TCP,235.165.55.16,17435,10.10.220.8,80,54,No
TCP,121.162.252.183,9693,10.10.16.115,80,1078,Yes
TCP,121.162.252.183,9693,10.10.16.115,80,1078,Yes
TCP,20.248.157.184,63117,10.10.207.156,80,54,No
TCP,20.248.157.184,63117,10.10.207.156,80,54,No
TCP,10.110.43.230,20072,10.10.231.55,80,1078,Yes
TCP,10.110.43.230,20072,10.10.231.55,80,1078,Yes
TCP,190.51.224.254,55092,10.10.156.102,80,54,No
TCP,190.51.224.254,55092,10.10.156.102,80,54,No
TCP,102.84.84.195,15371,10.10.57.66,80,1078,Yes
TCP,102.84.84.195,15371,10.10.57.66,80,1078,Yes
TCP,141.222.69.145,49581,10.10.138.14,80,54,No
TCP,141.222.69.145,49581,10.10.138.14,80,54,No
TCP,215.123.112.114,54414,10.10.230.177,80,1078,Yes
TCP,215.123.112.114,54414,10.10.230.177,80,1078,Yes
TCP,95.142.50.199,7426,10.10.133.19,80,1078,Yes
TCP,95.142.50.199,7426,10.10.133.19,80,1078,Yes
TCP,43.132.168.39,5022,10.10.94.187,80,54,No
TCP,43.132.168.39,5022,10.10.94.187,80,54,No
TCP,152.209.125.196,31186,10.10.97.215,80,1078,Yes
TCP,152.209.125.196,31186,10.10.97.215,80,1078,Yes
TCP,4.73.80.107,55540,10.10.63.96,80,54,No
TCP,4.73.80.107,55540,10.10.63.96,80,54,No
TCP,111.131.146.83,53370,10.10.126.101,80,1078,Yes
TCP,111.131.146.83,53370,10.10.126.101,80,1078,Yes
TCP,252.205.241.173,56604,10.10.201.18,80,54,No
TCP,252.205.241.173,56604,10.10.201.18,80,54,No
TCP,86.190.71.173,37487,10.10.242.32,80,1078,Yes
TCP,86.190.71.173,37487,10.10.242.32,80,1078,Yes
TCP,192.103.116.144,4145,10.10.37.199,80,1078,Yes
TCP,192.103.116.144,4145,10.10.37.199,80,1078,Yes
TCP,246.250.53.180,58652,11.11.189.17,80,1078,Yes
TCP,88.160.250.173,39233,11.11.154.85,80,54,No
TCP,243.188.93.51,28736,11.11.117.147,80,54,No
TCP,153.79.125.106,47690,11.11.145.83,80,54,No
TCP,187.166.159.177,47191,11.11.238.132,80,1078,Yes
TCP,154.101.194.177,1760,11.11.179.97,80,54,No
TCP,119.126.114.242,43619,11.11.244.70,80,1078,Yes
TCP,203.210.234.203,10404,11.11.145.36,80,54,No
TCP,95.95.99.53,61780,11.11.143.80,80,54,No
TCP,164.85.71.30,9110,11.11.53.132,80,54,No
TCP,160.188.216.209,35781,11.11.80.209,80,1078,Yes
TCP,14.97.223.99,42134,11.11.27.91,80,54,No
TCP,171.182.67.4,9901,11.11.107.136,80,1078,Yes
TCP,119.21.243.135,1532,11.11.13.23,80,1078,Yes
TCP,109.46.55.128,28278,11.11.252.13,80,1078,Yes
TCP,125.100.52.219,26294,11.11.232.186,80,54,No
TCP,193.208.69.157,64740,11.11.204.162,80,1078,Yes
TCP,96.44.67.19,1671,11.11.101.24,80,54,No
TCP,195.124.120.23,60946,11.11.88.96,80,1078,Yes
TCP,215.240.167.98,2005,11.11.70.14,80,54,No
TCP,12.85.1.11,50496,11.11.94.101,80,1078,Yes
TCP,225.46.243.157,42934,11.11.169.244,80,1078,Yes
TCP,137.150.65.32,24384,11.11.65.8,80,54,No
TCP,213.192.176.59,6118,11.11.221.143,80,54,No
TCP,153.31.231.80,47802,11.11.196.182,80,54,No
TCP,95.129.8.151,49210,11.11.152.105,80,1078,Yes
TCP,35.181.111.4,40790,11.11.63.52,80,54,No
TCP,100.105.37.179,26973,11.11.101.244,80,1078,Yes
TCP,151.148.143.223,40024,11.11.176.36,80,1078,Yes
TCP,203.225.8.186,43701,11.11.31.7,80,1078,Yes
TCP,243.31.149.51,54640,11.11.14.228,80,1078,Yes
TCP,242.42.112.135,31147,11.11.255.120,80,1078,Yes
TCP,39.12.143.245,36004,11.11.92.156,80,1078,Yes
TCP,97.127.68.123,46706,11.11.47.154,80,54,No
TCP,0.153.55.198,61284,11.11.219.43,80,1078,Yes
TCP,123.108.92.229,48395,11.11.206.27,80,1078,Yes
TCP,216.10.153.240,10363,11.11.109.41,80,54,No
TCP,215.27.191.91,37751,11.11.250.103,80,54,No
TCP,84.136.197.162,39271,11.11.193.212,80,1078,Yes
TCP,237.43.97.22,32459,11.11.237.166,80,1078,Yes
TCP,65.130.27.23,17836,11.11.229.229,80,1078,Yes
TCP,213.59.74.171,7760,11.11.216.234,80,1078,Yes
TCP,40.153.23.74,45413,11.11.134.175,80,54,No
TCP,145.41.192.148,29317,11.11.212.9,80,54,No
TCP,251.192.110.216,42515,11.11.161.253,80,54,No
TCP,200.40.116.214,26443,11.11.190.143,80,1078,Yes
TCP,194.110.117.134,42115,11.11.2.173,80,1078,Yes
TCP,94.116.192.62,23926,11.11.194.21,80,54,No
TCP,211.215.164.122,48794,11.11.10.233,80,54,No
TCP,123.250.27.2,60915,11.11.164.26,80,1078,Yes
TCP,91.221.230.26,58816,11.11.182.219,80,54,No
TCP,164.134.136.129,21758,11.11.187.39,80,1078,Yes
TCP,247.200.146.158,13320,11.11.223.135,80,54,No
TCP,78.97.35.202,34586,11.11.217.243,80,1078,Yes
TCP,34.143.116.171,24831,11.11.238.136,80,1078,Yes
TCP,26.100.114.37,47057,11.11.66.80,80,54,No
TCP,143.57.142.223,8687,11.11.101.153,80,54,No
TCP,201.120.70.20,16358,11.11.101.112,80,54,No
TCP,56.66.239.143,49201,11.11.145.56,80,1078,Yes
TCP,225.213.70.128,37439,11.11.237.47,80,1078,Yes
TCP,127.129.246.177,17525,11.11.236.236,80,54,No
TCP,9.135.169.7,15578,11.11.205.0,80,1078,Yes
TCP,123.219.229.156,61926,11.11.156.159,80,54,No
TCP,163.212.29.178,60621,11.11.52.72,80,54,No
TCP,133.125.80.211,47324,11.11.176.203,80,54,No
TCP,117.47.235.174,30963,11.11.122.7,80,54,No
TCP,71.96.35.187,39391,11.11.7.214,80,1078,Yes
TCP,37.7.213.26,49770,11.11.211.217,80,1078,Yes
TCP,187.228.212.39,9821,11.11.62.141,80,1078,Yes
TCP,61.63.200.73,5409,11.11.193.19,80,1078,Yes
TCP,101.173.215.133,12223,11.11.45.242,80,1078,Yes
TCP,66.246.155.21,22199,11.11.64.227,80,1078,Yes
TCP,60.27.247.27,45867,11.11.106.195,80,54,No
TCP,235.181.90.184,15550,11.11.106.61,80,1078,Yes
TCP,6.227.31.73,12936,11.11.152.139,80,54,No
TCP,231.133.89.95,59037,11.11.131.39,80,54,No
TCP,247.144.103.213,48626,11.11.22.232,80,54,No
TCP,167.55.209.146,5703,11.11.81.175,80,1078,Yes
TCP,98.7.116.45,6816,11.11.78.20,80,54,No
TCP,71.33.209.55,27464,11.11.181.237,80,1078,Yes
TCP,5.227.45.204,34677,11.11.103.246,80,1078,Yes
TCP,167.78.216.187,9071,11.11.82.40,80,1078,Yes
TCP,4.54.253.173,12510,11.11.67.246,80,1078,Yes
TCP,22.201.94.106,27256,11.11.21.143,80,1078,Yes
TCP,135.27.95.151,8516,11.11.77.183,80,54,No
TCP,73.68.177.243,47378,11.11.180.240,80,54,No
TCP,243.153.28.80,31243,11.11.55.250,80,1078,Yes
TCP,193.57.17.188,50317,11.11.144.195,80,54,No
TCP,189.28.127.162,12147,11.11.45.148,80,1078,Yes
TCP,111.12.230.65,3215,11.11.3.40,80,1078,Yes
TCP,3.7.101.216,35033,11.11.139.152,80,54,No
TCP,167.195.94.242,16442,11.11.78.13,80,54,No
TCP,129.236.224.45,25766,11.11.185.247,80,54,No
TCP,164.117.155.217,64711,11.11.159.62,80,1078,Yes
TCP,249.203.115.190,9205,11.11.81.126,80,54,No
TCP,245.116.223.18,9850,11.11.50.104,80,54,No
TCP,168.35.224.80,2259,11.11.189.7,80,54,No
TCP,102.95.229.180,59766,11.11.4.243,80,1078,Yes
TCP,66.199.245.142,42251,11.11.16.106,80,54,No
TCP,104.227.133.210,64122,11.11.78.238,80,1078,Yes
TCP,39.195.254.85,40825,12.12.205.123,80,1078,Yes
TCP,140.169.220.50,45822,12.12.116.135,80,1078,Yes
TCP,88.157.206.104,50384,12.12.63.113,80,54,No
TCP,229.94.249.136,18683,12.12.76.252,80,1078,Yes
TCP,203.35.164.72,3586,12.12.202.108,80,54,No
TCP,209.104.215.49,60195,12.12.229.15,80,54,No
TCP,5.20.16.155,37424,12.12.228.48,80,1078,Yes
TCP,94.252.115.95,64274,12.12.62.49,80,54,No
TCP,49.137.151.77,24323,12.12.129.98,80,1078,Yes
TCP,238.21.212.185,43361,12.12.1.150,80,54,No
TCP,109.210.162.60,43771,12.12.193.125,80,54,No
TCP,164.92.189.110,52432,12.12.198.62,80,1078,Yes
TCP,6.125.7.13,48619,12.12.153.23,80,54,No
TCP,237.31.194.115,31429,12.12.126.185,80,1078,Yes
TCP,140.167.67.89,1728,12.12.109.104,80,54,No
TCP,61.176.12.166,26716,12.12.7.10,80,54,No
TCP,53.95.201.28,62985,12.12.249.163,80,1078,Yes
TCP,45.247.182.140,55248,12.12.216.224,80,1078,Yes
TCP,232.89.111.134,26524,12.12.113.122,80,1078,Yes
TCP,43.221.121.255,1935,12.12.164.171,80,54,No
TCP,217.215.86.178,65015,12.12.86.153,80,1078,Yes
TCP,197.235.131.105,50142,12.12.77.87,80,54,No
TCP,255.109.140.186,23940,12.12.185.155,80,1078,Yes
TCP,175.170.223.206,56632,12.12.249.31,80,1078,Yes
TCP,52.131.82.12,64434,12.12.171.2,80,54,No
TCP,47.44.112.152,25542,12.12.49.180,80,54,No
TCP,33.176.239.18,20913,12.12.77.229,80,1078,Yes
TCP,234.9.47.154,20695,12.12.1.87,80,1078,Yes
TCP,85.124.6.188,62869,12.12.206.218,80,1078,Yes
TCP,35.88.199.87,52483,12.12.58.68,80,1078,Yes
TCP,171.218.117.198,9107,12.12.79.22,80,1078,Yes
TCP,222.102.47.152,48555,12.12.91.72,80,54,No
TCP,90.106.117.125,18350,12.12.214.214,80,54,No
TCP,76.248.118.128,35248,12.12.205.98,80,54,No
TCP,251.202.191.38,62566,12.12.10.42,80,54,No
TCP,209.143.250.51,60691,12.12.27.86,80,1078,Yes
TCP,139.171.59.211,4113,12.12.61.118,80,1078,Yes
TCP,23.217.208.224,60797,12.12.224.187,80,1078,Yes
TCP,221.187.253.197,29340,12.12.17.54,80,1078,Yes
TCP,124.217.151.3,12781,12.12.57.114,80,1078,Yes
TCP,116.227.95.103,13778,12.12.149.111,80,54,No
TCP,119.162.26.164,39087,12.12.53.101,80,54,No
TCP,143.45.172.82,20157,12.12.212.246,80,1078,Yes
TCP,145.216.248.131,9800,12.12.196.41,80,54,No
TCP,14.3.137.177,5815,12.12.19.108,80,1078,Yes
TCP,39.154.211.192,42546,12.12.233.209,80,54,No
TCP,163.116.139.116,29093,12.12.31.33,80,54,No
TCP,33.74.176.94,26978,12.12.129.239,80,1078,Yes
TCP,63.181.132.52,59036,12.12.120.28,80,1078,Yes
TCP,213.86.0.47,6640,12.12.171.190,80,1078,Yes
TCP,144.186.130.72,5630,12.12.86.100,80,54,No
TCP,174.1.239.151,64850,12.12.109.178,80,54,No
TCP,218.139.227.50,61399,12.12.107.227,80,1078,Yes
TCP,192.199.0.81,18648,12.12.81.90,80,1078,Yes
TCP,77.167.97.111,65432,12.12.213.152,80,54,No
TCP,20.112.34.93,31917,12.12.200.31,80,54,No
TCP,116.11.116.163,40077,12.12.243.206,80,1078,Yes
TCP,79.9.1.70,17980,12.12.102.237,80,54,No
TCP,219.55.89.35,44061,12.12.54.99,80,54,No
TCP,187.144.83.57,26705,12.12.113.67,80,54,No
TCP,167.85.205.42,35148,12.12.48.225,80,1078,Yes
TCP,171.177.148.250,54215,12.12.169.16,80,1078,Yes
TCP,186.252.50.111,42912,12.12.122.55,80,54,No
TCP,214.239.34.41,21877,12.12.213.226,80,1078,Yes
TCP,142.22.233.200,61422,12.12.22.40,80,54,No
TCP,148.84.9.252,21376,12.12.188.97,80,1078,Yes
TCP,60.31.228.182,7626,12.12.21.156,80,54,No
TCP,42.20.69.61,36851,12.12.221.26,80,54,No
TCP,196.153.30.148,50207,12.12.23.97,80,54,No
TCP,64.124.165.236,50068,12.12.109.42,80,1078,Yes
TCP,26.238.109.213,37580,12.12.250.32,80,1078,Yes
TCP,16.33.10.41,40061,12.12.118.172,80,1078,Yes
TCP,143.149.137.159,44564,12.12.173.218,80,1078,Yes
TCP,31.105.33.135,50227,12.12.151.64,80,54,No
TCP,177.88.178.94,34656,12.12.196.50,80,54,No
TCP,9.56.182.228,55355,12.12.154.124,80,54,No
TCP,116.131.214.59,22036,12.12.141.237,80,1078,Yes
TCP,54.137.214.98,25303,12.12.168.71,80,1078,Yes
TCP,88.74.20.228,49889,12.12.224.197,80,1078,Yes
TCP,74.43.47.147,21144,12.12.201.112,80,54,No
TCP,179.204.229.81,14147,12.12.245.153,80,54,No
TCP,43.66.121.44,51220,12.12.145.18,80,1078,Yes
TCP,164.185.110.206,29694,12.12.158.157,80,54,No
TCP,136.208.63.4,23346,12.12.205.212,80,54,No
TCP,210.55.86.137,53954,12.12.190.130,80,1078,Yes
TCP,40.198.150.127,2790,12.12.236.203,80,54,No
TCP,230.20.153.107,18036,12.12.151.107,80,54,No
TCP,41.171.173.23,12691,12.12.178.94,80,54,No
TCP,10.214.80.32,46084,12.12.158.163,80,1078,Yes
TCP,187.90.227.181,59240,12.12.113.132,80,1078,Yes
TCP,61.157.177.247,3342,12.12.184.91,80,1078,Yes
TCP,180.147.187.16,34477,12.12.183.149,80,54,No
TCP,6.68.75.130,48182,12.12.234.145,80,1078,Yes
TCP,92.63.169.3,58473,12.12.50.184,80,54,No
TCP,32.185.134.237,28393,12.12.74.237,80,1078,Yes
TCP,196.143.204.206,27811,12.12.230.125,80,1078,Yes
TCP,57.201.242.141,6955,12.12.0.21,80,54,No
TCP,41.120.9.46,35875,12.12.71.13,80,54,No
TCP,177.139.218.134,19597,12.12.108.242,80,1078,Yes
TCP,94.213.217.222,17415,12.12.169.184,80,1078,Yes
TCP,135.171.190.25,43792,20.20.20.173,80,1078,Yes
TCP,213.178.126.136,21092,20.20.20.9,80,1078,Yes
TCP,143.26.48.205,45534,20.20.20.125,80,1078,Yes
TCP,54.67.34.187,64985,20.20.20.63,80,1078,Yes
TCP,123.177.121.187,1513,20.20.20.238,80,54,No
TCP,115.144.206.143,55893,20.20.20.91,80,1078,Yes
TCP,69.222.129.227,25108,20.20.20.167,80,1078,Yes
TCP,152.107.76.181,45909,20.20.20.123,80,54,No
TCP,48.23.167.62,61776,20.20.20.205,80,1078,Yes
TCP,137.118.244.161,10822,20.20.20.250,80,1078,Yes
TCP,3.207.183.72,28005,20.20.20.37,80,1078,Yes
TCP,200.68.103.218,18045,20.20.20.171,80,54,No
TCP,210.75.115.152,3611,20.20.20.70,80,1078,Yes
TCP,88.36.246.247,43860,20.20.20.75,80,1078,Yes
TCP,216.233.204.151,21802,20.20.20.83,80,1078,Yes
TCP,237.35.22.89,50861,20.20.20.215,80,54,No
TCP,89.20.76.30,9093,20.20.20.171,80,1078,Yes
TCP,199.126.143.141,47425,20.20.20.95,80,54,No
TCP,23.207.77.16,51759,20.20.20.254,80,54,No
TCP,143.38.80.121,35719,20.20.20.160,80,54,No
TCP,239.247.53.2,30398,20.20.20.48,80,1078,Yes
TCP,127.54.22.220,39687,20.20.20.14,80,54,No
TCP,242.97.61.166,14647,20.20.20.24,80,1078,Yes
TCP,7.153.119.48,23450,20.20.20.197,80,54,No
TCP,47.27.255.160,14809,20.20.20.140,80,1078,Yes
TCP,109.153.142.88,48429,20.20.20.157,80,1078,Yes
TCP,217.57.206.11,12182,20.20.20.39,80,54,No
TCP,44.8.186.117,22728,20.20.20.154,80,1078,Yes
TCP,255.29.214.237,40022,20.20.20.163,80,54,No
TCP,63.246.21.194,54579,20.20.20.73,80,1078,Yes
TCP,227.88.228.45,2107,20.20.20.89,80,1078,Yes
TCP,140.70.183.202,24587,20.20.20.150,80,54,No
TCP,135.178.81.245,14585,20.20.20.140,80,54,No
TCP,77.205.113.174,9871,20.20.20.68,80,54,No
TCP,91.35.182.35,14347,20.20.20.174,80,54,No
TCP,168.249.175.226,24971,20.20.20.38,80,54,No
TCP,224.7.62.31,12738,20.20.20.209,80,1078,Yes
TCP,61.178.228.198,57775,20.20.20.10,80,54,No
TCP,6.117.27.127,64825,20.20.20.15,80,54,No
TCP,103.195.91.246,30855,20.20.20.235,80,54,No
TCP,112.243.175.71,56449,20.20.20.67,80,1078,Yes
TCP,215.246.130.84,25358,20.20.20.121,80,1078,Yes
TCP,19.212.128.174,36297,20.20.20.200,80,54,No
TCP,94.172.16.148,35100,20.20.20.192,80,54,No
TCP,4.68.198.148,26925,20.20.20.48,80,54,No
TCP,123.156.106.130,20221,20.20.20.41,80,54,No
TCP,97.37.233.222,64648,20.20.20.38,80,1078,Yes
TCP,205.149.8.126,12915,20.20.20.31,80,54,No
TCP,164.57.253.39,33762,20.20.20.102,80,1078,Yes
TCP,245.184.255.235,8333,20.20.20.87,80,1078,Yes
TCP,139.132.96.15,64981,20.20.20.159,80,1078,Yes
TCP,189.63.72.69,25222,20.20.20.182,80,1078,Yes
TCP,167.107.17.30,44500,20.20.20.136,80,1078,Yes
TCP,106.211.178.211,24227,20.20.20.143,80,54,No
TCP,9.158.29.151,1159,20.20.20.189,80,54,No
TCP,176.95.105.29,35620,20.20.20.179,80,54,No
