protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,151.119.123.64,49441,11.11.140.48,80,1078,No
TCP,125.73.23.42,33817,11.11.34.3,80,566,Yes
TCP,25.22.136.153,20109,11.11.254.127,80,566,Yes
TCP,246.106.204.147,10161,11.11.82.52,80,566,Yes
TCP,9.94.62.76,58832,11.11.43.155,80,1078,No
TCP,228.15.153.214,19360,11.11.76.35,80,1078,No
TCP,51.11.44.32,4121,11.11.254.254,80,1078,No
TCP,253.23.25.232,52034,11.11.241.25,80,1078,No
TCP,31.219.0.141,63660,11.11.255.190,80,1078,No
TCP,58.239.149.239,39783,11.11.230.237,80,1078,No
TCP,98.215.169.248,64680,11.11.35.29,80,1078,No
TCP,247.56.26.99,6717,11.11.183.125,80,566,Yes
TCP,170.250.97.59,8008,11.11.210.115,80,1078,No
TCP,196.7.138.1,10333,11.11.189.184,80,566,Yes
TCP,165.252.45.27,22398,11.11.26.193,80,1078,No
TCP,16.168.156.192,8716,11.11.137.107,80,566,Yes
TCP,173.233.200.146,64015,11.11.186.0,80,566,Yes
TCP,21.5.117.166,19228,11.11.229.102,80,566,Yes
TCP,9.31.205.79,32956,11.11.19.37,80,566,Yes
TCP,229.196.80.41,30813,11.11.94.198,80,1078,No
TCP,136.112.76.60,44491,11.11.254.201,80,1078,No
TCP,155.130.161.22,44514,11.11.181.58,80,1078,No
TCP,119.31.58.53,58828,11.11.4.31,80,1078,No
TCP,204.109.119.66,19053,11.11.242.53,80,1078,No
TCP,121.220.151.16,5851,11.11.222.28,80,566,Yes
TCP,186.152.226.234,30892,11.11.166.43,80,566,Yes
TCP,90.37.180.98,52390,11.11.129.181,80,1078,No
TCP,182.15.121.224,1361,11.11.54.209,80,566,Yes
TCP,168.65.189.67,60545,11.11.44.234,80,1078,No
TCP,95.226.197.209,25863,11.11.3.190,80,1078,No
TCP,107.223.1.210,4037,11.11.137.79,80,1078,No
TCP,190.229.199.22,1771,11.11.107.28,80,566,Yes
TCP,46.114.238.207,48210,11.11.151.246,80,1078,No
TCP,166.45.224.0,54093,11.11.37.68,80,1078,No
TCP,155.196.229.130,36370,11.11.15.107,80,566,Yes
TCP,154.245.216.65,3167,11.11.239.115,80,1078,No
TCP,66.143.115.27,4453,11.11.236.151,80,566,Yes
TCP,159.73.113.28,30354,11.11.63.239,80,1078,No
TCP,85.28.54.76,11793,11.11.224.16,80,1078,No
TCP,79.154.233.159,16015,11.11.242.65,80,566,Yes
TCP,140.1.215.153,53915,11.11.32.18,80,1078,No
TCP,155.159.90.111,59718,11.11.173.92,80,1078,No
TCP,83.88.50.237,37527,11.11.6.146,80,566,Yes
TCP,35.55.126.130,11831,11.11.101.30,80,1078,No
TCP,132.231.218.88,55002,11.11.55.114,80,566,Yes
TCP,140.210.183.12,33121,11.11.243.94,80,1078,No
TCP,199.2.124.88,28225,11.11.15.199,80,1078,No
TCP,142.219.39.16,52544,11.11.233.219,80,566,Yes
TCP,3.25.45.18,14706,11.11.206.99,80,1078,No
TCP,47.56.208.122,25765,11.11.50.110,80,566,Yes
TCP,87.24.141.235,44096,11.11.127.160,80,566,Yes
TCP,236.38.211.156,15661,10.10.2.182,80,1078,No
TCP,204.18.110.100,41794,10.10.1.45,80,1078,No
TCP,214.189.218.88,12438,10.10.197.64,80,566,Yes
TCP,35.23.72.107,1446,10.10.189.146,80,566,Yes
TCP,147.246.185.53,17771,10.10.116.180,80,1078,No
TCP,90.78.246.87,36689,10.10.185.83,80,1078,No
TCP,48.183.142.225,59566,10.10.119.64,80,1078,No
TCP,12.210.131.1,31865,10.10.73.93,80,566,Yes
TCP,72.40.46.240,8195,10.10.26.255,80,566,Yes
TCP,212.166.52.4,53705,10.10.24.64,80,1078,No
TCP,123.249.103.28,40641,10.10.84.235,80,566,Yes
TCP,160.94.91.96,45836,10.10.65.102,80,566,Yes
TCP,136.140.60.70,34060,10.10.109.97,80,566,Yes
TCP,182.240.46.57,20895,10.10.92.16,80,566,Yes
TCP,247.65.37.37,23246,10.10.69.122,80,1078,No
TCP,239.235.208.193,57298,10.10.133.195,80,566,Yes
TCP,135.221.15.135,14061,10.10.227.7,80,566,Yes
TCP,124.209.14.92,48352,10.10.89.175,80,566,Yes
TCP,180.171.130.110,2295,10.10.234.152,80,566,Yes
TCP,82.176.167.241,10989,10.10.199.23,80,566,Yes
TCP,7.86.182.230,56510,10.10.202.251,80,566,Yes
TCP,42.189.226.186,16945,10.10.210.201,80,1078,No
TCP,255.80.39.91,50903,10.10.70.133,80,1078,No
TCP,72.99.37.220,21531,10.10.232.78,80,566,Yes
TCP,6.217.93.2,33758,10.10.213.153,80,566,Yes
TCP,33.156.20.179,45329,10.10.203.142,80,566,Yes
TCP,184.92.202.91,7870,10.10.225.62,80,1078,No
TCP,81.21.65.123,13115,10.10.255.198,80,566,Yes
TCP,175.161.137.119,16292,10.10.101.53,80,1078,No
TCP,205.239.221.44,13394,10.10.88.202,80,1078,No
TCP,4.53.82.0,44970,10.10.197.116,80,1078,No
TCP,7.139.165.136,55982,10.10.228.148,80,566,Yes
TCP,238.242.217.98,50608,10.10.245.17,80,566,Yes
TCP,172.108.241.17,24816,10.10.118.151,80,1078,No
TCP,171.122.83.143,46773,10.10.230.188,80,566,Yes
TCP,249.73.57.13,29057,10.10.13.214,80,1078,No
TCP,155.165.95.247,46448,10.10.207.233,80,566,Yes
TCP,86.123.233.177,60430,10.10.160.103,80,1078,No
TCP,8.213.21.27,64621,10.10.57.16,80,566,Yes
TCP,117.119.68.177,28051,10.10.222.252,80,1078,No
TCP,245.211.115.96,3677,10.10.97.214,80,1078,No
TCP,124.46.149.14,49569,10.10.203.6,80,566,Yes
TCP,216.61.0.39,13693,10.10.232.65,80,1078,No
TCP,75.102.232.21,15385,10.10.176.175,80,566,Yes
TCP,19.177.223.124,60840,10.10.110.40,80,1078,No
TCP,99.16.44.186,63659,10.10.120.66,80,1078,No
TCP,178.54.85.124,49797,10.10.118.198,80,566,Yes
TCP,42.254.1.183,51648,10.10.56.45,80,1078,No
TCP,187.224.46.95,50907,10.10.185.132,80,1078,No
TCP,67.215.185.90,54632,10.10.70.130,80,1078,No
TCP,3.155.212.228,53247,10.10.19.217,80,1078,No
TCP,114.100.185.158,32838,10.10.212.84,80,1078,No
TCP,78.195.107.143,44663,10.10.224.3,80,566,Yes
TCP,128.117.245.95,7803,10.10.122.32,80,566,Yes
TCP,66.204.241.180,27682,10.10.24.4,80,566,Yes
TCP,213.99.14.21,19463,10.10.18.186,80,1078,No
TCP,125.201.122.181,9297,10.10.62.200,80,566,Yes
TCP,216.174.42.10,13704,10.10.138.17,80,566,Yes
TCP,7.145.247.170,38893,10.10.243.146,80,566,Yes
TCP,4.21.139.81,17139,10.10.196.203,80,566,Yes
TCP,231.224.3.222,9212,10.10.252.113,80,1078,No
TCP,5.119.42.106,10685,10.10.101.14,80,566,Yes
TCP,63.158.22.16,37414,10.10.223.87,80,566,Yes
TCP,62.48.91.95,54323,10.10.53.88,80,566,Yes
TCP,54.202.86.167,3778,10.10.55.115,80,566,Yes
TCP,222.62.254.90,65492,10.10.59.122,80,1078,No
TCP,27.229.7.129,53494,10.10.96.188,80,566,Yes
TCP,169.214.39.86,2284,10.10.42.64,80,1078,No
TCP,231.73.11.191,44666,10.10.48.32,80,566,Yes
TCP,223.2.72.105,8191,10.10.85.195,80,566,Yes
TCP,30.104.220.206,20784,10.10.129.11,80,566,Yes
TCP,254.240.122.123,7683,10.10.82.188,80,1078,No
TCP,179.57.56.215,57379,10.10.53.179,80,566,Yes
TCP,108.161.179.68,24593,10.10.111.250,80,566,Yes
TCP,128.2.53.0,57494,10.10.56.29,80,566,Yes
TCP,93.207.13.171,50695,10.10.108.222,80,566,Yes
TCP,62.236.132.83,5647,10.10.174.236,80,566,Yes
TCP,28.253.156.30,13396,10.10.167.163,80,566,Yes
TCP,142.163.250.185,11610,10.10.201.153,80,1078,No
TCP,219.226.116.211,28078,10.10.142.62,80,1078,No
TCP,189.238.243.183,27258,10.10.36.232,80,1078,No
TCP,177.151.66.205,19165,10.10.80.121,80,566,Yes
TCP,88.97.140.40,13205,10.10.116.101,80,566,Yes
TCP,22.220.195.153,54727,10.10.137.67,80,1078,No
TCP,30.30.83.146,38648,10.10.40.33,80,566,Yes
TCP,70.227.12.101,38354,10.10.187.203,80,566,Yes
TCP,197.109.23.111,41480,10.10.6.93,80,566,Yes
TCP,249.66.252.20,20898,10.10.178.128,80,1078,No
TCP,7.244.95.247,16381,10.10.83.180,80,1078,No
TCP,249.102.160.147,11186,10.10.168.144,80,1078,No
TCP,188.191.130.226,41848,10.10.243.232,80,566,Yes
TCP,88.61.97.232,2973,10.10.210.248,80,566,Yes
TCP,233.152.129.12,46428,10.10.7.251,80,566,Yes
TCP,55.72.217.120,17012,10.10.33.137,80,1078,No
TCP,244.242.19.191,7709,10.10.250.25,80,566,Yes
TCP,15.82.141.163,61628,10.10.117.244,80,566,Yes
TCP,142.217.27.224,60424,10.10.196.116,80,1078,No
TCP,121.167.184.5,39051,10.10.54.231,80,1078,No
TCP,87.208.202.41,48155,10.10.166.115,80,1078,No
TCP,141.240.74.146,32831,10.10.216.211,80,1078,No
TCP,211.113.108.52,3195,11.11.69.92,80,566,Yes
TCP,211.113.108.52,3195,11.11.69.92,80,566,Yes
TCP,168.130.215.129,1901,11.11.109.125,80,1078,No
TCP,168.130.215.129,1901,11.11.109.125,80,1078,No
TCP,11.34.245.101,19479,11.11.92.216,80,1078,No
TCP,11.34.245.101,19479,11.11.92.216,80,1078,No
TCP,7.55.76.100,32346,11.11.63.11,80,566,Yes
TCP,7.55.76.100,32346,11.11.63.11,80,566,Yes
TCP,91.36.146.245,9145,11.11.1.6,80,566,Yes
TCP,91.36.146.245,9145,11.11.1.6,80,566,Yes
TCP,81.109.16.27,38009,11.11.59.223,80,566,Yes
TCP,81.109.16.27,38009,11.11.59.223,80,566,Yes
TCP,64.48.212.231,14529,11.11.40.89,80,566,Yes
TCP,64.48.212.231,14529,11.11.40.89,80,566,Yes
TCP,97.47.38.191,2275,11.11.222.61,80,566,Yes
TCP,97.47.38.191,2275,11.11.222.61,80,566,Yes
TCP,191.60.127.111,37604,11.11.33.72,80,566,Yes
TCP,191.60.127.111,37604,11.11.33.72,80,566,Yes
TCP,164.249.219.71,54303,11.11.21.201,80,1078,No
TCP,164.249.219.71,54303,11.11.21.201,80,1078,No
TCP,42.211.43.16,54443,11.11.54.150,80,1078,No
TCP,42.211.43.16,54443,11.11.54.150,80,1078,No
TCP,160.156.44.165,51931,11.11.255.157,80,566,Yes
TCP,160.156.44.165,51931,11.11.255.157,80,566,Yes
TCP,240.250.103.124,19597,11.11.233.202,80,566,Yes
TCP,240.250.103.124,19597,11.11.233.202,80,566,Yes
TCP,251.42.24.189,59411,11.11.167.111,80,1078,No
TCP,251.42.24.189,59411,11.11.167.111,80,1078,No
TCP,235.167.247.217,59012,11.11.77.183,80,1078,No
TCP,235.167.247.217,59012,11.11.77.183,80,1078,No
TCP,225.1.141.93,28876,11.11.51.71,80,566,Yes
TCP,225.1.141.93,28876,11.11.51.71,80,566,Yes
TCP,58.167.246.127,61976,11.11.60.69,80,1078,No
TCP,58.167.246.127,61976,11.11.60.69,80,1078,No
TCP,120.170.77.255,37583,11.11.99.8,80,566,Yes
TCP,120.170.77.255,37583,11.11.99.8,80,566,Yes
TCP,202.255.114.132,33712,11.11.99.148,80,566,Yes
TCP,202.255.114.132,33712,11.11.99.148,80,566,Yes
TCP,74.96.188.107,63888,11.11.137.133,80,1078,No
TCP,74.96.188.107,63888,11.11.137.133,80,1078,No
TCP,73.91.133.137,2745,11.11.10.112,80,566,Yes
TCP,73.91.133.137,2745,11.11.10.112,80,566,Yes
TCP,240.90.231.155,31584,11.11.195.121,80,1078,No
TCP,240.90.231.155,31584,11.11.195.121,80,1078,No
TCP,130.194.2.4,64376,11.11.124.26,80,1078,No
TCP,130.194.2.4,64376,11.11.124.26,80,1078,No
TCP,144.43.247.33,46634,11.11.154.228,80,566,Yes
TCP,144.43.247.33,46634,11.11.154.228,80,566,Yes
TCP,25.214.130.81,13539,11.11.190.58,80,566,Yes
TCP,25.214.130.81,13539,11.11.190.58,80,566,Yes
TCP,103.228.149.22,2973,11.11.63.189,80,566,Yes
TCP,103.228.149.22,2973,11.11.63.189,80,566,Yes
TCP,114.35.234.129,22884,11.11.237.0,80,566,Yes
TCP,114.35.234.129,22884,11.11.237.0,80,566,Yes
TCP,129.3.183.163,49707,11.11.38.48,80,1078,No
TCP,129.3.183.163,49707,11.11.38.48,80,1078,No
TCP,88.222.33.81,13764,11.11.131.137,80,1078,No
TCP,88.222.33.81,13764,11.11.131.137,80,1078,No
TCP,78.210.212.221,18572,11.11.212.181,80,1078,No
TCP,78.210.212.221,18572,11.11.212.181,80,1078,No
TCP,25.132.90.97,48693,11.11.78.215,80,1078,No
TCP,25.132.90.97,48693,11.11.78.215,80,1078,No
TCP,3.23.231.186,65294,11.11.178.44,80,566,Yes
TCP,3.23.231.186,65294,11.11.178.44,80,566,Yes
TCP,102.1.37.213,52721,11.11.248.241,80,1078,No
TCP,102.1.37.213,52721,11.11.248.241,80,1078,No
TCP,139.228.220.101,25472,11.11.5.109,80,1078,No
TCP,139.228.220.101,25472,11.11.5.109,80,1078,No
TCP,81.80.228.231,56315,11.11.217.51,80,1078,No
TCP,81.80.228.231,56315,11.11.217.51,80,1078,No
TCP,51.139.248.29,9209,11.11.81.215,80,1078,No
TCP,51.139.248.29,9209,11.11.81.215,80,1078,No
TCP,94.42.73.249,62198,11.11.127.52,80,1078,No
TCP,94.42.73.249,62198,11.11.127.52,80,1078,No
TCP,237.144.8.121,43869,11.11.123.67,80,1078,No
TCP,237.144.8.121,43869,11.11.123.67,80,1078,No
TCP,44.252.82.153,64639,11.11.247.33,80,566,Yes
TCP,44.252.82.153,64639,11.11.247.33,80,566,Yes
TCP,170.36.47.85,40216,11.11.0.103,80,566,Yes
TCP,170.36.47.85,40216,11.11.0.103,80,566,Yes
TCP,32.44.130.249,63796,11.11.211.159,80,566,Yes
TCP,32.44.130.249,63796,11.11.211.159,80,566,Yes
TCP,232.149.147.183,40511,11.11.210.233,80,566,Yes
TCP,232.149.147.183,40511,11.11.210.233,80,566,Yes
TCP,166.29.250.252,60815,11.11.139.120,80,566,Yes
TCP,166.29.250.252,60815,11.11.139.120,80,566,Yes
TCP,38.250.174.181,59465,11.11.227.85,80,1078,No
TCP,38.250.174.181,59465,11.11.227.85,80,1078,No
TCP,211.163.17.173,10735,11.11.101.68,80,1078,No
TCP,211.163.17.173,10735,11.11.101.68,80,1078,No
TCP,1.186.203.179,32051,11.11.140.113,80,566,Yes
TCP,1.186.203.179,32051,11.11.140.113,80,566,Yes
TCP,18.109.2.236,11292,11.11.198.17,80,1078,No
TCP,18.109.2.236,11292,11.11.198.17,80,1078,No
TCP,174.24.214.93,15116,11.11.31.180,80,566,Yes
TCP,174.24.214.93,15116,11.11.31.180,80,566,Yes
TCP,209.38.183.28,55633,11.11.81.81,80,1078,No
TCP,209.38.183.28,55633,11.11.81.81,80,1078,No
TCP,103.35.219.74,26279,11.11.39.8,80,566,Yes
TCP,103.35.219.74,26279,11.11.39.8,80,566,Yes
TCP,221.249.139.47,63552,11.11.73.172,80,1078,No
TCP,221.249.139.47,63552,11.11.73.172,80,1078,No
TCP,27.191.90.47,57636,11.11.217.207,80,566,Yes
TCP,27.191.90.47,57636,11.11.217.207,80,566,Yes
TCP,202.9.48.12,14952,11.11.18.226,80,1078,No
TCP,202.9.48.12,14952,11.11.18.226,80,1078,No
TCP,77.208.217.27,49971,11.11.77.239,80,566,Yes
TCP,77.208.217.27,49971,11.11.77.239,80,566,Yes
TCP,227.184.192.182,46325,11.11.72.213,80,1078,No
TCP,227.184.192.182,46325,11.11.72.213,80,1078,No
TCP,115.124.23.219,22905,11.11.120.51,80,1078,No
TCP,115.124.23.219,22905,11.11.120.51,80,1078,No
TCP,25.102.23.23,23828,11.11.221.34,80,566,Yes
TCP,25.102.23.23,23828,11.11.221.34,80,566,Yes
TCP,71.71.178.218,53718,11.11.240.193,80,1078,No
TCP,71.71.178.218,53718,11.11.240.193,80,1078,No
TCP,173.77.192.194,35273,11.11.149.166,80,1078,No
TCP,173.77.192.194,35273,11.11.149.166,80,1078,No
TCP,158.44.245.67,59648,11.11.91.55,80,1078,No
TCP,158.44.245.67,59648,11.11.91.55,80,1078,No
TCP,95.165.27.95,48879,11.11.8.15,80,1078,No
TCP,95.165.27.95,48879,11.11.8.15,80,1078,No
TCP,239.3.82.200,14564,11.11.34.123,80,566,Yes
TCP,239.3.82.200,14564,11.11.34.123,80,566,Yes
TCP,115.168.150.249,60579,11.11.245.40,80,566,Yes
TCP,115.168.150.249,60579,11.11.245.40,80,566,Yes
TCP,56.90.227.46,36891,11.11.189.152,80,1078,No
TCP,56.90.227.46,36891,11.11.189.152,80,1078,No
TCP,196.248.255.200,53095,11.11.188.174,80,1078,No
TCP,196.248.255.200,53095,11.11.188.174,80,1078,No
TCP,81.169.40.24,27555,11.11.61.22,80,566,Yes
TCP,81.169.40.24,27555,11.11.61.22,80,566,Yes
TCP,57.28.231.160,16771,11.11.31.62,80,1078,No
TCP,57.28.231.160,16771,11.11.31.62,80,1078,No
TCP,187.249.96.159,5392,11.11.62.211,80,566,Yes
TCP,187.249.96.159,5392,11.11.62.211,80,566,Yes
TCP,110.11.196.195,38118,11.11.106.18,80,566,Yes
TCP,110.11.196.195,38118,11.11.106.18,80,566,Yes
TCP,215.116.32.120,8085,11.11.74.24,80,1078,No
TCP,215.116.32.120,8085,11.11.74.24,80,1078,No
TCP,236.140.243.127,30262,11.11.185.26,80,566,Yes
TCP,236.140.243.127,30262,11.11.185.26,80,566,Yes
TCP,84.126.83.173,64909,11.11.132.150,80,566,Yes
TCP,84.126.83.173,64909,11.11.132.150,80,566,Yes
TCP,64.53.202.255,19882,11.11.3.64,80,1078,No
TCP,64.53.202.255,19882,11.11.3.64,80,1078,No
TCP,93.224.99.37,2963,11.11.49.46,80,1078,No
TCP,93.224.99.37,2963,11.11.49.46,80,1078,No
TCP,136.104.75.49,30862,11.11.149.225,80,1078,No
TCP,136.104.75.49,30862,11.11.149.225,80,1078,No
TCP,159.161.185.116,36800,11.11.107.124,80,566,Yes
TCP,159.161.185.116,36800,11.11.107.124,80,566,Yes
TCP,28.60.170.145,43648,11.11.172.133,80,566,Yes
TCP,28.60.170.145,43648,11.11.172.133,80,566,Yes
TCP,100.98.207.120,58251,11.11.228.33,80,1078,No
TCP,100.98.207.120,58251,11.11.228.33,80,1078,No
TCP,165.128.109.169,46592,11.11.223.54,80,566,Yes
TCP,165.128.109.169,46592,11.11.223.54,80,566,Yes
TCP,167.136.143.108,48128,11.11.31.68,80,1078,No
TCP,167.136.143.108,48128,11.11.31.68,80,1078,No
TCP,57.51.173.254,57039,11.11.90.121,80,1078,No
TCP,57.51.173.254,57039,11.11.90.121,80,1078,No
TCP,68.130.0.182,55091,11.11.190.223,80,566,Yes
TCP,68.130.0.182,55091,11.11.190.223,80,566,Yes
TCP,97.38.253.166,18569,11.11.59.87,80,1078,No
TCP,97.38.253.166,18569,11.11.59.87,80,1078,No
TCP,170.188.144.230,32790,11.11.5.106,80,566,Yes
TCP,170.188.144.230,32790,11.11.5.106,80,566,Yes
TCP,210.50.106.151,13761,11.11.110.242,80,566,Yes
TCP,210.50.106.151,13761,11.11.110.242,80,566,Yes
TCP,118.226.201.119,53177,11.11.229.3,80,1078,No
TCP,118.226.201.119,53177,11.11.229.3,80,1078,No
TCP,30.163.52.141,44463,11.11.166.117,80,566,Yes
TCP,30.163.52.141,44463,11.11.166.117,80,566,Yes
TCP,18.244.15.239,6984,11.11.37.52,80,1078,No
TCP,18.244.15.239,6984,11.11.37.52,80,1078,No
TCP,83.165.7.225,5087,11.11.162.197,80,566,Yes
TCP,83.165.7.225,5087,11.11.162.197,80,566,Yes
TCP,118.153.93.149,59378,11.11.141.181,80,566,Yes
TCP,118.153.93.149,59378,11.11.141.181,80,566,Yes
TCP,94.50.232.10,53100,11.11.222.244,80,1078,No
TCP,94.50.232.10,53100,11.11.222.244,80,1078,No
TCP,171.167.53.4,33829,11.11.218.61,80,1078,No
TCP,171.167.53.4,33829,11.11.218.61,80,1078,No
TCP,196.55.68.64,45410,11.11.96.51,80,566,Yes
TCP,196.55.68.64,45410,11.11.96.51,80,566,Yes
TCP,206.11.170.27,12661,11.11.237.130,80,566,Yes
TCP,206.11.170.27,12661,11.11.237.130,80,566,Yes
TCP,201.50.15.44,30909,11.11.228.185,80,1078,No
TCP,201.50.15.44,30909,11.11.228.185,80,1078,No
TCP,249.19.150.73,6809,11.11.131.112,80,566,Yes
TCP,249.19.150.73,6809,11.11.131.112,80,566,Yes
TCP,103.156.146.168,22858,11.11.229.124,80,566,Yes
TCP,103.156.146.168,22858,11.11.229.124,80,566,Yes
TCP,86.168.140.84,61244,11.11.85.239,80,1078,No
TCP,86.168.140.84,61244,11.11.85.239,80,1078,No
TCP,85.75.33.214,5882,11.11.241.14,80,566,Yes
TCP,85.75.33.214,5882,11.11.241.14,80,566,Yes
TCP,100.167.58.85,21629,11.11.149.154,80,566,Yes
TCP,100.167.58.85,21629,11.11.149.154,80,566,Yes
TCP,246.97.127.1,54605,12.12.246.52,80,1078,No
TCP,188.5.93.34,42964,12.12.168.250,80,1078,No
TCP,126.169.199.151,3342,12.12.192.200,80,1078,No
TCP,12.189.40.92,52853,12.12.170.255,80,566,Yes
TCP,158.74.55.126,48263,12.12.156.197,80,1078,No
TCP,67.97.202.183,52081,12.12.87.24,80,566,Yes
TCP,76.245.40.13,23195,12.12.96.1,80,1078,No
TCP,233.58.123.200,16298,12.12.41.79,80,566,Yes
TCP,33.183.183.136,47936,12.12.153.67,80,1078,No
TCP,224.254.143.165,63310,12.12.18.69,80,1078,No
TCP,152.239.171.251,64445,12.12.181.5,80,1078,No
TCP,37.48.59.129,63817,12.12.16.253,80,566,Yes
TCP,17.193.216.93,15331,12.12.135.166,80,1078,No
TCP,135.135.124.211,57203,12.12.5.79,80,566,Yes
TCP,85.40.206.197,6172,12.12.225.79,80,566,Yes
TCP,217.237.206.204,64966,12.12.68.4,80,566,Yes
TCP,69.201.63.191,63438,12.12.104.0,80,1078,No
TCP,182.150.130.214,20902,12.12.153.240,80,1078,No
TCP,199.52.51.221,27095,12.12.126.63,80,566,Yes
TCP,7.68.28.81,37874,12.12.181.38,80,566,Yes
TCP,75.193.116.16,26132,12.12.184.107,80,566,Yes
TCP,194.242.234.93,35391,12.12.96.61,80,1078,No
TCP,211.50.230.153,28373,12.12.221.59,80,1078,No
TCP,36.131.106.118,15552,12.12.43.218,80,1078,No
TCP,175.206.195.222,59348,12.12.10.157,80,1078,No
TCP,136.219.70.44,29000,12.12.225.235,80,566,Yes
TCP,75.85.207.230,41843,12.12.125.154,80,566,Yes
TCP,56.129.88.196,14022,12.12.123.164,80,1078,No
TCP,240.11.183.15,33327,12.12.31.255,80,566,Yes
TCP,119.41.83.192,44039,12.12.217.247,80,1078,No
TCP,252.148.89.161,39463,12.12.169.187,80,1078,No
TCP,32.72.201.27,49646,12.12.22.135,80,1078,No
TCP,106.224.86.171,29386,12.12.206.167,80,1078,No
TCP,236.74.125.132,53717,12.12.191.209,80,566,Yes
TCP,22.5.246.37,65298,12.12.181.18,80,1078,No
TCP,6.86.254.213,4672,12.12.148.255,80,566,Yes
TCP,206.98.255.96,30715,12.12.11.201,80,1078,No
TCP,135.42.233.251,32696,12.12.7.134,80,566,Yes
TCP,39.68.37.212,11620,12.12.52.118,80,566,Yes
TCP,125.138.22.85,9507,12.12.101.112,80,566,Yes
TCP,151.171.151.8,4674,12.12.147.72,80,566,Yes
TCP,203.81.53.158,19269,12.12.173.156,80,566,Yes
TCP,163.211.122.111,63553,12.12.117.24,80,1078,No
TCP,184.64.246.213,53003,12.12.16.145,80,566,Yes
TCP,236.19.7.215,60731,12.12.134.12,80,1078,No
TCP,168.68.87.216,22223,12.12.241.27,80,566,Yes
TCP,249.94.140.204,28936,12.12.243.179,80,1078,No
TCP,148.64.93.9,22738,12.12.112.5,80,1078,No
TCP,172.220.170.19,34456,12.12.102.62,80,566,Yes
TCP,112.11.127.52,5119,12.12.8.74,80,1078,No
TCP,162.139.167.220,65165,12.12.169.150,80,566,Yes
TCP,77.65.69.63,28042,12.12.247.107,80,566,Yes
TCP,229.19.154.88,6222,12.12.249.194,80,566,Yes
TCP,127.233.184.118,56374,12.12.199.63,80,1078,No
TCP,23.213.116.81,17244,12.12.104.118,80,1078,No
TCP,112.188.47.50,19508,12.12.121.87,80,566,Yes
