protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,7.197.192.110,17490,10.10.245.19,80,566,No
TCP,7.197.192.110,17490,10.10.245.19,80,566,No
TCP,210.174.175.101,52727,10.10.40.249,80,1078,No
TCP,210.174.175.101,52727,10.10.40.249,80,1078,No
TCP,242.0.191.121,54220,10.10.79.135,80,1078,No
TCP,242.0.191.121,54220,10.10.79.135,80,1078,No
TCP,7.136.162.199,65220,10.10.174.118,80,566,No
TCP,7.136.162.199,65220,10.10.174.118,80,566,No
TCP,4.53.143.71,10752,10.10.209.108,80,1078,No
TCP,4.53.143.71,10752,10.10.209.108,80,1078,No
TCP,163.179.126.49,64990,10.10.225.77,80,1078,No
TCP,163.179.126.49,64990,10.10.225.77,80,1078,No
TCP,135.27.158.223,42117,10.10.252.60,80,566,No
TCP,135.27.158.223,42117,10.10.252.60,80,566,No
TCP,14.186.95.163,43997,10.10.22.53,80,566,No
TCP,14.186.95.163,43997,10.10.22.53,80,566,No
TCP,227.3.251.149,58118,10.10.162.118,80,566,No
TCP,227.3.251.149,58118,10.10.162.118,80,566,No
TCP,172.183.65.215,56255,10.10.63.214,80,1078,No
TCP,172.183.65.215,56255,10.10.63.214,80,1078,No
TCP,42.198.88.229,63428,10.10.111.233,80,1078,No
TCP,42.198.88.229,63428,10.10.111.233,80,1078,No
TCP,35.109.16.215,64273,10.10.210.196,80,1078,No
TCP,35.109.16.215,64273,10.10.210.196,80,1078,No
TCP,167.66.214.16,55326,10.10.247.118,80,1078,No
TCP,167.66.214.16,55326,10.10.247.118,80,1078,No
TCP,59.129.226.202,45467,10.10.86.200,80,1078,No
TCP,59.129.226.202,45467,10.10.86.200,80,1078,No
TCP,85.15.128.210,34587,10.10.22.204,80,1078,No
TCP,85.15.128.210,34587,10.10.22.204,80,1078,No
TCP,38.187.244.47,2736,10.10.209.9,80,1078,No
TCP,38.187.244.47,2736,10.10.209.9,80,1078,No
TCP,2.93.182.186,28869,10.10.232.10,80,566,No
TCP,2.93.182.186,28869,10.10.232.10,80,566,No
TCP,108.236.130.7,20896,10.10.114.11,80,566,No
TCP,108.236.130.7,20896,10.10.114.11,80,566,No
TCP,135.59.83.138,6369,10.10.173.55,80,1078,No
TCP,135.59.83.138,6369,10.10.173.55,80,1078,No
TCP,211.133.38.213,57579,10.10.174.88,80,1078,No
TCP,211.133.38.213,57579,10.10.174.88,80,1078,No
TCP,218.51.95.33,28174,10.10.124.250,80,1078,No
TCP,218.51.95.33,28174,10.10.124.250,80,1078,No
TCP,50.143.225.58,51820,10.10.129.78,80,566,No
TCP,50.143.225.58,51820,10.10.129.78,80,566,No
TCP,67.62.24.253,8037,10.10.71.170,80,1078,No
TCP,67.62.24.253,8037,10.10.71.170,80,1078,No
TCP,221.7.138.238,10006,10.10.107.138,80,566,No
TCP,221.7.138.238,10006,10.10.107.138,80,566,No
TCP,68.70.248.35,52719,10.10.207.177,80,1078,No
TCP,68.70.248.35,52719,10.10.207.177,80,1078,No
TCP,121.88.4.164,4804,10.10.127.166,80,566,No
TCP,121.88.4.164,4804,10.10.127.166,80,566,No
TCP,160.255.168.65,61753,10.10.249.37,80,1078,No
TCP,160.255.168.65,61753,10.10.249.37,80,1078,No
TCP,16.79.67.72,38672,10.10.121.167,80,1078,No
TCP,16.79.67.72,38672,10.10.121.167,80,1078,No
TCP,112.47.229.55,8627,10.10.205.105,80,566,No
TCP,112.47.229.55,8627,10.10.205.105,80,566,No
TCP,215.28.169.43,23865,10.10.105.59,80,1078,No
TCP,215.28.169.43,23865,10.10.105.59,80,1078,No
TCP,227.142.26.188,46472,10.10.118.37,80,566,No
TCP,227.142.26.188,46472,10.10.118.37,80,566,No
TCP,187.225.194.223,13235,10.10.65.52,80,566,No
TCP,187.225.194.223,13235,10.10.65.52,80,566,No
TCP,181.244.184.65,51774,10.10.130.198,80,1078,No
TCP,181.244.184.65,51774,10.10.130.198,80,1078,No
TCP,52.244.222.119,63439,10.10.245.132,80,1078,No
TCP,52.244.222.119,63439,10.10.245.132,80,1078,No
TCP,59.137.1.118,26591,10.10.108.198,80,566,No
TCP,59.137.1.118,26591,10.10.108.198,80,566,No
TCP,22.55.95.215,52355,10.10.80.170,80,566,No
TCP,22.55.95.215,52355,10.10.80.170,80,566,No
TCP,212.19.30.17,60792,10.10.252.8,80,566,No
TCP,212.19.30.17,60792,10.10.252.8,80,566,No
TCP,52.142.167.246,13389,10.10.56.132,80,566,No
TCP,52.142.167.246,13389,10.10.56.132,80,566,No
TCP,4.96.112.253,7336,10.10.88.185,80,1078,No
TCP,4.96.112.253,7336,10.10.88.185,80,1078,No
TCP,152.196.38.217,5312,10.10.76.170,80,566,No
TCP,152.196.38.217,5312,10.10.76.170,80,566,No
TCP,92.85.74.174,14539,10.10.46.42,80,566,No
TCP,92.85.74.174,14539,10.10.46.42,80,566,No
TCP,50.60.38.25,63432,10.10.237.14,80,1078,No
TCP,50.60.38.25,63432,10.10.237.14,80,1078,No
TCP,31.184.245.36,14078,10.10.114.18,80,1078,No
TCP,31.184.245.36,14078,10.10.114.18,80,1078,No
TCP,114.178.66.174,22230,10.10.97.246,80,1078,No
TCP,114.178.66.174,22230,10.10.97.246,80,1078,No
TCP,185.246.86.233,6125,10.10.92.111,80,1078,No
TCP,185.246.86.233,6125,10.10.92.111,80,1078,No
TCP,96.79.164.60,52004,10.10.6.102,80,1078,No
TCP,96.79.164.60,52004,10.10.6.102,80,1078,No
TCP,21.240.115.227,28557,10.10.247.247,80,566,No
TCP,21.240.115.227,28557,10.10.247.247,80,566,No
TCP,180.33.166.186,51460,10.10.82.27,80,566,No
TCP,180.33.166.186,51460,10.10.82.27,80,566,No
TCP,5.110.186.212,19190,10.10.71.237,80,566,No
TCP,5.110.186.212,19190,10.10.71.237,80,566,No
TCP,188.73.198.136,49781,10.10.161.75,80,1078,No
TCP,188.73.198.136,49781,10.10.161.75,80,1078,No
TCP,147.238.33.101,30832,10.10.59.182,80,1078,No
TCP,147.238.33.101,30832,10.10.59.182,80,1078,No
TCP,151.123.233.198,3774,10.10.167.10,80,566,No
TCP,151.123.233.198,3774,10.10.167.10,80,566,No
TCP,182.206.4.145,4498,10.10.126.132,80,1078,No
TCP,182.206.4.145,4498,10.10.126.132,80,1078,No
TCP,218.134.165.14,38211,10.10.165.41,80,566,No
TCP,218.134.165.14,38211,10.10.165.41,80,566,No
TCP,231.189.192.132,55568,10.10.223.146,80,1078,No
TCP,231.189.192.132,55568,10.10.223.146,80,1078,No
TCP,73.27.218.110,56128,10.10.84.3,80,566,No
TCP,73.27.218.110,56128,10.10.84.3,80,566,No
TCP,4.97.134.199,1091,10.10.217.220,80,1078,No
TCP,4.97.134.199,1091,10.10.217.220,80,1078,No
TCP,143.3.121.249,50873,10.10.196.19,80,566,No
TCP,143.3.121.249,50873,10.10.196.19,80,566,No
TCP,140.181.171.202,50086,10.10.166.197,80,566,No
TCP,140.181.171.202,50086,10.10.166.197,80,566,No
TCP,222.65.113.247,63311,11.11.90.85,80,1078,No
TCP,39.198.57.249,64314,11.11.247.60,80,566,No
TCP,250.71.153.111,24111,11.11.219.200,80,1078,No
TCP,41.63.80.199,57759,11.11.74.126,80,1078,No
TCP,142.182.46.248,51416,11.11.107.245,80,566,No
TCP,206.132.94.101,18526,11.11.192.190,80,1078,No
TCP,54.110.135.132,59666,11.11.227.110,80,566,No
TCP,211.137.121.124,26572,11.11.40.44,80,1078,No
TCP,169.94.231.197,16346,11.11.74.111,80,1078,No
TCP,61.191.145.189,7760,11.11.159.174,80,1078,No
TCP,119.221.245.26,30789,11.11.217.197,80,1078,No
TCP,35.114.12.197,46699,11.11.19.90,80,566,No
TCP,171.55.82.35,46766,11.11.237.70,80,566,No
TCP,118.0.113.59,9230,11.11.86.248,80,1078,No
TCP,154.189.17.1,41364,11.11.14.210,80,566,No
TCP,7.124.142.157,9267,11.11.25.158,80,1078,No
TCP,30.88.254.27,54750,11.11.50.83,80,566,No
TCP,66.134.5.251,12733,11.11.159.63,80,1078,No
TCP,27.184.148.155,50649,11.11.203.48,80,1078,No
TCP,76.227.45.120,14775,11.11.199.229,80,566,No
TCP,123.194.221.248,30363,11.11.80.174,80,566,No
TCP,38.148.229.201,28506,11.11.109.70,80,1078,No
TCP,112.155.57.63,15288,11.11.32.41,80,566,No
TCP,241.129.163.57,6574,11.11.171.240,80,566,No
TCP,64.137.50.245,35518,11.11.232.35,80,566,No
TCP,15.210.98.7,52533,11.11.237.209,80,1078,No
TCP,165.130.181.120,9261,11.11.114.35,80,566,No
TCP,132.20.26.25,46127,11.11.225.81,80,566,No
TCP,3.237.149.94,30622,11.11.41.21,80,1078,No
TCP,84.151.221.70,56924,11.11.174.91,80,566,No
TCP,169.118.179.73,21114,11.11.76.192,80,566,No
TCP,124.43.80.163,59698,11.11.237.134,80,1078,No
TCP,25.16.24.82,5404,11.11.187.238,80,1078,No
TCP,230.26.125.64,14592,11.11.10.168,80,1078,No
TCP,192.116.109.205,10509,11.11.221.40,80,566,No
TCP,255.244.156.93,58249,11.11.48.94,80,566,No
TCP,254.206.26.12,10450,11.11.243.126,80,566,No
TCP,86.98.162.178,57325,11.11.29.36,80,1078,No
TCP,222.3.140.149,11539,11.11.42.85,80,566,No
TCP,201.252.154.64,49230,11.11.30.191,80,566,No
TCP,76.45.247.252,56985,11.11.99.213,80,1078,No
TCP,199.43.116.172,5972,11.11.118.31,80,1078,No
TCP,10.199.224.246,34181,11.11.137.111,80,566,No
TCP,119.100.163.195,40075,11.11.158.92,80,1078,No
TCP,234.134.4.195,29227,11.11.174.121,80,566,No
TCP,14.116.165.3,32563,11.11.133.198,80,566,No
TCP,67.119.37.12,54369,11.11.59.74,80,566,No
TCP,140.78.124.170,48124,11.11.46.110,80,1078,No
TCP,127.57.66.193,19846,11.11.122.150,80,566,No
TCP,151.119.123.64,49441,11.11.140.48,80,1078,No
TCP,125.73.23.42,33817,11.11.34.3,80,566,No
TCP,25.22.136.153,20109,11.11.254.127,80,566,No
TCP,246.106.204.147,10161,11.11.82.52,80,566,No
TCP,9.94.62.76,58832,11.11.43.155,80,1078,No
TCP,228.15.153.214,19360,11.11.76.35,80,1078,No
TCP,51.11.44.32,4121,11.11.254.254,80,1078,No
TCP,253.23.25.232,52034,11.11.241.25,80,1078,No
TCP,31.219.0.141,63660,11.11.255.190,80,1078,No
TCP,58.239.149.239,39783,11.11.230.237,80,1078,No
TCP,98.215.169.248,64680,11.11.35.29,80,1078,No
TCP,247.56.26.99,6717,11.11.183.125,80,566,No
TCP,170.250.97.59,8008,11.11.210.115,80,1078,No
TCP,196.7.138.1,10333,11.11.189.184,80,566,No
TCP,165.252.45.27,22398,11.11.26.193,80,1078,No
TCP,16.168.156.192,8716,11.11.137.107,80,566,No
TCP,173.233.200.146,64015,11.11.186.0,80,566,No
TCP,21.5.117.166,19228,11.11.229.102,80,566,No
TCP,9.31.205.79,32956,11.11.19.37,80,566,No
TCP,229.196.80.41,30813,11.11.94.198,80,1078,No
TCP,136.112.76.60,44491,11.11.254.201,80,1078,No
TCP,155.130.161.22,44514,11.11.181.58,80,1078,No
TCP,119.31.58.53,58828,11.11.4.31,80,1078,No
TCP,204.109.119.66,19053,11.11.242.53,80,1078,No
TCP,121.220.151.16,5851,11.11.222.28,80,566,No
TCP,186.152.226.234,30892,11.11.166.43,80,566,No
TCP,90.37.180.98,52390,11.11.129.181,80,1078,No
TCP,182.15.121.224,1361,11.11.54.209,80,566,No
TCP,168.65.189.67,60545,11.11.44.234,80,1078,No
TCP,95.226.197.209,25863,11.11.3.190,80,1078,No
TCP,107.223.1.210,4037,11.11.137.79,80,1078,No
TCP,190.229.199.22,1771,11.11.107.28,80,566,No
TCP,46.114.238.207,48210,11.11.151.246,80,1078,No
TCP,166.45.224.0,54093,11.11.37.68,80,1078,No
TCP,155.196.229.130,36370,11.11.15.107,80,566,No
TCP,154.245.216.65,3167,11.11.239.115,80,1078,No
TCP,66.143.115.27,4453,11.11.236.151,80,566,No
TCP,159.73.113.28,30354,11.11.63.239,80,1078,No
TCP,85.28.54.76,11793,11.11.224.16,80,1078,No
TCP,79.154.233.159,16015,11.11.242.65,80,566,No
TCP,140.1.215.153,53915,11.11.32.18,80,1078,No
TCP,155.159.90.111,59718,11.11.173.92,80,1078,No
TCP,83.88.50.237,37527,11.11.6.146,80,566,No
TCP,35.55.126.130,11831,11.11.101.30,80,1078,No
TCP,132.231.218.88,55002,11.11.55.114,80,566,No
TCP,140.210.183.12,33121,11.11.243.94,80,1078,No
TCP,199.2.124.88,28225,11.11.15.199,80,1078,No
TCP,142.219.39.16,52544,11.11.233.219,80,566,No
TCP,3.25.45.18,14706,11.11.206.99,80,1078,No
TCP,47.56.208.122,25765,11.11.50.110,80,566,No
TCP,87.24.141.235,44096,11.11.127.160,80,566,No
TCP,100.45.223.79,10060,12.12.20.90,80,1078,No
TCP,198.126.170.184,10597,12.12.55.32,80,1078,No
TCP,98.181.71.240,45310,12.12.26.179,80,1078,No
TCP,140.128.185.40,56167,12.12.207.52,80,566,No
TCP,176.234.165.38,50545,12.12.161.171,80,566,No
TCP,107.67.74.162,50127,12.12.192.116,80,566,No
TCP,223.48.220.44,2136,12.12.230.205,80,566,No
TCP,236.200.57.77,49801,12.12.68.181,80,1078,No
TCP,91.20.76.1,10248,12.12.122.32,80,1078,No
TCP,229.203.52.173,26518,12.12.255.100,80,566,No
TCP,240.18.181.144,35367,12.12.62.86,80,566,No
TCP,156.156.205.15,43577,12.12.84.26,80,1078,No
TCP,108.241.220.92,63009,12.12.143.133,80,566,No
TCP,143.224.162.158,15882,12.12.164.133,80,566,No
TCP,116.109.229.136,52277,12.12.247.0,80,566,No
TCP,95.134.203.142,23197,12.12.163.145,80,566,No
TCP,163.44.211.7,29721,12.12.175.113,80,1078,No
TCP,254.84.180.128,32316,12.12.7.39,80,1078,No
TCP,236.117.220.60,53790,12.12.117.135,80,1078,No
TCP,126.206.63.178,12321,12.12.205.132,80,1078,No
TCP,57.225.68.92,56576,12.12.69.54,80,1078,No
TCP,1.149.236.44,38691,12.12.169.135,80,1078,No
TCP,111.11.121.4,30335,12.12.31.134,80,1078,No
TCP,76.0.113.80,40624,12.12.160.173,80,1078,No
TCP,118.109.195.117,55113,12.12.198.149,80,1078,No
TCP,15.201.196.31,38003,12.12.198.219,80,1078,No
TCP,168.187.215.101,52655,12.12.64.7,80,1078,No
TCP,94.116.155.8,48645,12.12.106.47,80,566,No
TCP,212.194.182.132,5493,12.12.98.8,80,566,No
TCP,179.153.10.205,47469,12.12.88.61,80,566,No
TCP,254.130.70.48,55725,12.12.92.160,80,566,No
TCP,141.146.210.114,48480,12.12.242.106,80,1078,No
TCP,113.234.76.192,57114,12.12.172.180,80,566,No
TCP,156.246.59.13,12673,12.12.151.30,80,566,No
TCP,179.240.41.51,26871,12.12.35.33,80,1078,No
TCP,59.161.240.122,25470,12.12.101.13,80,1078,No
TCP,81.216.212.6,31303,12.12.196.2,80,1078,No
TCP,176.204.42.108,62934,12.12.76.104,80,1078,No
TCP,3.243.18.141,4755,12.12.64.250,80,566,No
TCP,11.195.146.255,28208,12.12.186.227,80,1078,No
TCP,30.203.90.172,64315,12.12.135.211,80,566,No
TCP,107.169.63.75,40833,12.12.106.26,80,1078,No
TCP,215.60.37.100,58807,12.12.193.122,80,566,No
TCP,130.221.84.62,35259,12.12.8.122,80,566,No
TCP,191.250.56.140,50892,12.12.154.191,80,566,No
TCP,189.246.214.81,22142,12.12.6.36,80,1078,No
TCP,228.159.202.12,35113,12.12.39.234,80,566,No
TCP,114.35.68.96,26609,12.12.245.0,80,566,No
TCP,208.76.17.102,47675,12.12.49.234,80,566,No
TCP,201.39.138.107,50708,12.12.117.92,80,566,No
TCP,101.53.137.114,38940,12.12.86.106,80,1078,No
TCP,6.49.197.59,63479,12.12.84.43,80,566,No
TCP,252.12.115.108,26402,12.12.212.19,80,566,No
TCP,43.97.247.11,42689,12.12.94.182,80,1078,No
TCP,107.233.214.132,31246,12.12.175.14,80,566,No
TCP,93.87.249.190,48273,12.12.248.111,80,1078,No
TCP,201.108.148.87,53707,12.12.206.19,80,566,No
TCP,219.93.255.143,33959,12.12.17.209,80,1078,No
TCP,44.81.106.150,40154,12.12.239.20,80,1078,No
TCP,139.136.201.151,33176,12.12.146.148,80,1078,No
TCP,9.137.243.100,57817,12.12.5.103,80,1078,No
TCP,198.255.152.62,33481,12.12.112.134,80,1078,No
TCP,62.49.48.156,43361,12.12.97.150,80,566,No
TCP,56.55.175.234,2967,12.12.107.84,80,566,No
TCP,44.16.19.72,22334,12.12.0.221,80,1078,No
TCP,9.59.126.86,56705,12.12.245.154,80,566,No
TCP,94.67.219.224,34897,12.12.151.89,80,1078,No
TCP,59.145.189.26,50061,12.12.246.91,80,1078,No
TCP,33.92.104.155,47134,12.12.31.38,80,1078,No
TCP,152.64.241.87,28992,12.12.104.134,80,1078,No
TCP,106.131.206.30,51018,12.12.169.90,80,566,No
TCP,188.66.210.31,40116,12.12.138.131,80,1078,No
TCP,45.90.37.54,4289,12.12.69.168,80,566,No
TCP,197.79.171.140,42868,12.12.225.16,80,1078,No
TCP,183.51.51.70,26127,12.12.150.5,80,566,No
TCP,152.25.28.39,49698,12.12.126.50,80,566,No
TCP,2.177.228.107,34383,12.12.114.36,80,566,No
TCP,205.28.202.135,20551,12.12.189.96,80,566,No
TCP,167.142.155.53,34968,12.12.111.4,80,1078,No
TCP,97.121.145.42,8342,12.12.125.174,80,1078,No
TCP,142.248.37.81,45652,12.12.145.27,80,1078,No
TCP,201.172.94.251,5492,12.12.192.130,80,566,No
TCP,19.163.159.86,6056,12.12.9.110,80,566,No
TCP,175.7.68.162,32539,12.12.211.114,80,1078,No
TCP,122.161.206.187,35571,12.12.220.3,80,566,No
TCP,12.190.190.166,43136,12.12.205.92,80,1078,No
TCP,109.6.153.158,59476,12.12.186.126,80,566,No
TCP,137.239.14.105,12590,12.12.103.63,80,566,No
TCP,109.48.44.15,36676,12.12.94.68,80,1078,No
TCP,91.70.60.19,52420,12.12.89.13,80,1078,No
TCP,18.99.50.227,1453,12.12.101.24,80,1078,No
TCP,249.233.9.145,2762,12.12.173.90,80,1078,No
TCP,57.224.203.41,15909,12.12.232.172,80,1078,No
TCP,234.156.109.24,17455,12.12.206.195,80,1078,No
TCP,137.69.52.117,12982,12.12.102.8,80,1078,No
TCP,184.173.163.110,11520,12.12.159.192,80,1078,No
TCP,96.199.107.219,21992,12.12.244.180,80,566,No
TCP,27.86.70.183,8762,12.12.76.60,80,566,No
TCP,58.152.197.132,8318,12.12.110.80,80,566,No
TCP,242.220.96.121,16254,12.12.72.20,80,1078,No
TCP,115.3.155.247,37544,20.20.20.142,80,1078,No
TCP,143.240.34.60,58023,20.20.20.243,80,566,No
TCP,187.208.27.145,52057,20.20.20.173,80,1078,No
TCP,255.79.189.115,46836,20.20.20.47,80,1078,No
TCP,60.153.69.10,65190,20.20.20.14,80,566,No
TCP,107.132.35.141,13931,20.20.20.121,80,566,No
TCP,13.91.211.29,27861,20.20.20.77,80,566,No
TCP,75.176.28.99,1387,20.20.20.220,80,566,No
TCP,75.193.61.47,64274,20.20.20.108,80,1078,No
TCP,53.32.244.201,32648,20.20.20.155,80,1078,No
TCP,219.228.218.86,60029,20.20.20.55,80,1078,No
TCP,36.164.186.76,16933,20.20.20.167,80,1078,No
TCP,188.212.239.160,48069,20.20.20.231,80,1078,No
TCP,227.23.190.45,57156,20.20.20.214,80,1078,No
TCP,80.47.86.234,40335,20.20.20.250,80,1078,No
TCP,11.64.79.10,55888,20.20.20.219,80,1078,No
TCP,193.22.5.158,7173,20.20.20.48,80,1078,No
TCP,6.6.135.245,64138,20.20.20.79,80,1078,No
TCP,119.186.103.11,38285,20.20.20.163,80,566,No
TCP,244.106.182.144,20717,20.20.20.93,80,566,No
TCP,80.250.89.170,46039,20.20.20.123,80,566,No
TCP,214.125.248.95,29163,20.20.20.91,80,566,No
TCP,73.99.240.25,32185,20.20.20.146,80,566,No
TCP,181.118.219.239,48410,20.20.20.1,80,566,No
TCP,80.193.85.69,60588,20.20.20.57,80,566,No
TCP,24.216.76.51,28821,20.20.20.118,80,566,No
TCP,184.214.243.51,42310,20.20.20.69,80,566,No
TCP,12.151.35.131,24908,20.20.20.74,80,566,No
TCP,116.177.53.249,25270,20.20.20.49,80,1078,No
TCP,77.221.218.55,57531,20.20.20.101,80,566,No
TCP,171.47.62.35,11487,20.20.20.250,80,1078,No
TCP,160.45.142.230,19127,20.20.20.228,80,566,No
TCP,69.0.39.87,29951,20.20.20.96,80,566,No
TCP,159.139.27.250,51931,20.20.20.192,80,1078,No
TCP,4.235.211.72,43509,20.20.20.160,80,1078,No
TCP,2.128.203.20,14381,20.20.20.34,80,1078,No
TCP,17.223.160.17,39731,20.20.20.58,80,566,No
TCP,153.30.53.131,2972,20.20.20.161,80,1078,No
TCP,198.136.132.170,41198,20.20.20.144,80,566,No
TCP,16.103.32.217,27043,20.20.20.242,80,566,No
TCP,67.196.117.88,17160,20.20.20.55,80,1078,No
TCP,120.151.132.98,54212,20.20.20.140,80,566,No
TCP,193.195.131.134,21433,20.20.20.92,80,566,No
TCP,55.186.181.170,30278,20.20.20.101,80,566,No
TCP,38.143.255.249,34040,20.20.20.203,80,1078,No
TCP,236.235.181.102,2215,20.20.20.250,80,1078,No
TCP,203.51.24.164,43608,20.20.20.119,80,1078,No
TCP,134.104.132.144,58050,20.20.20.94,80,566,No
TCP,136.229.223.86,45572,20.20.20.196,80,566,No
TCP,21.30.123.144,40030,20.20.20.108,80,566,No
TCP,10.154.140.95,10988,20.20.20.243,80,566,No
TCP,140.54.219.225,31234,20.20.20.189,80,1078,No
TCP,184.8.56.29,1537,20.20.20.30,80,1078,No
TCP,124.187.16.133,26720,20.20.20.244,80,566,No
TCP,118.63.10.222,7712,20.20.20.97,80,1078,No
TCP,42.255.112.227,44501,20.20.20.139,80,1078,No
TCP,106.186.243.78,39304,20.20.20.39,80,1078,No
TCP,191.140.90.168,62897,20.20.20.230,80,566,No
TCP,45.208.156.51,30216,20.20.20.113,80,1078,No
TCP,196.135.203.143,9102,20.20.20.172,80,1078,No
TCP,62.11.219.15,38612,20.20.20.90,80,566,No
TCP,73.122.70.66,65361,20.20.20.84,80,566,No
TCP,154.98.244.16,32269,20.20.20.30,80,566,No
TCP,240.12.153.138,35543,20.20.20.227,80,566,No
TCP,39.97.176.129,47333,20.20.20.202,80,566,No
TCP,166.131.157.80,2097,20.20.20.132,80,566,No
TCP,89.19.73.136,27545,20.20.20.239,80,1078,No
TCP,21.127.107.31,9700,20.20.20.135,80,1078,No
